article,category,href,image,introduce,keywords,source,time,title
none,政务,http://new.qq.com/omn/20180729/20180729A0CWDL.html,http://inews.gtimg.com/newsapp_ls/0/4585903627_870492/0,扫二维码乘地铁在北京市已经正式推行3个月时间，截止7月27日 ，二维码最高日进站量达107.88万人次，累计进站量超过5100万人次。值得一提的是，二维码乘车微信支付已具备条件，按计划将于今天正式接入上线运行。资料图（2月5日摄 图片来源：tuku.qianlong.com）千龙网记者 李贺摄统计数据显示4月29日二维码乘车服务全网试运...,微信;支付;北京地铁;千龙网,北京发布,2018/7/29 9:50,今天起坐北京地铁刷二维码可用微信支付了
none,政务,http://new.qq.com/omn/20180724/20180724A0MK81.html,http://inews.gtimg.com/newsapp_ls/0/4514131921_197130/0,近些天气温真真真高烈日炙烤大地的时候旅客在车厢里享受惬意时光还有一群人坚守在工作岗位上只为守护大家平安汗水打湿的镜头记录下他们的工作画面这些普通而又平凡的人们有一个共同的名字铁路人骄阳似火的正午，在宝成铁路水害抢险现场，一名抢险人员背着水泥，在半山腰正要往山上走，看到镜头羞涩地笑了，笑容里透着乐观和...,王志强;黄河;暑运,中国铁路,2018/7/24 11:23,暑运中的这些面孔，总有一张戳中你的泪点
none,政务,http://new.qq.com/omn/20180727/20180727A1NZDH.html,http://inews.gtimg.com/newsapp_ls/0/4566439361_197130/0,来源：澎湃新闻、新警事儿2018年7月26日15时40分，经过银川全市救援力量四天四夜的共同努力，因执行抗洪救援任务被洪水冲走的银川市公安局西夏区分局镇北堡派出所辅警王永良同志遗体，在贺兰县金山村北侧蓄水池内被找到并打捞上岸。王永良1968年10月生，今年50岁。从7月22日22时到26日15时40分，80多个小时漫长的搜救与等待...,王永良;辅警;洪水;宁夏;金山;贺兰,公安部,2018/7/27 19:41,抗洪救险时被洪水冲走  宁夏50岁辅警失联4天后遗体被找到
none,政务,http://new.qq.com/omn/20180729/20180729A09EIF.html,http://inews.gtimg.com/newsapp_ls/0/4585169882_197130/0,导读河北女孩王心仪以707分的成绩考入北大，家庭贫困的她写文“感谢贫穷”，感动无数网友…“贫穷带来的远不止痛苦、挣扎与迷茫。尽管它狭窄了我的视野，刺伤了我的自尊，甚至间接带走了至亲的生命，但我仍想说，谢谢你，贫穷。”近日，一篇18岁女生关于自己、关于贫穷、关于希望的文章引发了网友的强烈反响。这名女生叫王...,王心仪;北大;录取通知书;妈妈说;高考,人民日报,2018/7/29 8:22,感谢贫穷！707分考入北大，她的这篇文章看哭所有人…
none,政务,http://new.qq.com/omn/20180724/20180724A0LRPX.html,http://inews.gtimg.com/newsapp_ls/0/4513984152_197130/0,浙江省温州市中级人民法院决胜“基本解决执行难”系列之温州市洞头区人民法院“利剑击赖”行动五大元素：海岛执行、抓“老赖”、腾空房屋、渔村普法、在线直播25万多网友在线围观启动仪式★  7月17日，浙江省温州市洞头区人民法院开展“利剑击赖”执行行动，温州中院审委会专委陈积业、洞头区委副书记、区政协主席、政...,王文胜,最高人民法院,2018/7/24 11:13,轮船载车去执行，这个25万网友围观的海岛执行太赞了！
none,政务,http://new.qq.com/omn/20180727/20180727A17KAZ.html,http://inews.gtimg.com/newsapp_ls/0/4563574884_870492/0,王守信7月27日，山东省十三届人大常委会第四次会议在济南闭幕，表决通过了人事任免案，其中，决定免去王守信的山东省海洋与渔业厅厅长职务。此前，他曾被公示拟任威海市委书记。今年5月8日，山东省委组织部发布“山东省管干部任前公示”，其中，“王守信，男，汉族，1964年9月生，研究生学历，理学硕士学位，中共党员。现任...,王守信;市委书记;孙述涛;张海波,澎湃新闻,2018/7/27 16:48,山东厅官王守信被免职  曾获公示拟任威海市委书记
none,政务,http://new.qq.com/omn/20180727/20180727A135G1.html,http://inews.gtimg.com/newsapp_ls/0/4562782119_870492/0,“一二！一二！……”烈日当空照，号声震天响。7月27日上午，在皖赣铁路宣城站扩能改造工程现场，600多名建筑工人，顶着炎炎烈日，整齐、快速地进行轨道拨接，清除道砟、拨移线路、钢轨合拢、上砟整道、大机捣固等各道工序有条不紊向前推进。11时30分，随着驻站联络员传达封锁结束的命令，标志着宣城站新普速场已具备通车运...,皖赣铁路;宣城站;中铁,光明日报,2018/7/27 15:54,皖赣铁路宣城站扩能改造工程大拨接顺利完成
none,政务,http://new.qq.com/omn/20180725/20180725A17BSL.html,http://inews.gtimg.com/newsapp_ls/0/4533327273_870492/0,老挝南部阿速坡省一座水电站7月23日发生溃坝，造成多人遇难、数百人失踪，大批民众无家可归。在今天（25日）的外交部例行记者会上，耿爽透露，目前还没有收到有中方人员伤亡的消息。外交部发言人 耿爽：中方对老挝水电站溃坝造成人员伤亡和财产损失表示深切慰问，对遇难者表示沉痛哀悼，希望失踪人员早日获救，受伤人员早日...,外交部;水电站;耿爽,央视网新闻,2018/7/25 16:52,外交部：老挝水电站溃坝无中方人员伤亡
none,政务,http://new.qq.com/omn/20180727/20180727A1A5GX.html,http://inews.gtimg.com/newsapp_ls/0/4564048603_870492/0,澎湃新闻（www.thepaper.cn）从四川省委统战部网站四川统一战线 “领导之窗”一栏获悉，钟家霖已于2018年6月就任省委统战部常务副部长。而此前担任该职务的刘坪现已出任四川阿坝州委书记一职。钟家霖 资料图官方简历显示，钟家霖出生于1963年2月，四川南充人，1986年12月加入中国共产党，1983年7月参加工作，中央党校研究生...,统战部;钟家霖;省委办公厅;省委常委;田向利,澎湃新闻,2018/7/27 17:13,钟家霖任四川省委统战部常务副部长
none,政务,http://new.qq.com/omn/20180727/20180727A0VM2I.html,http://inews.gtimg.com/newsapp_ls/0/4561264451_870492/0,今天（7月27日）上午，市十五届人大常委会召开第五次会议，听取审议副市长王宁作的关于“聚焦‘一核一城三带两区’，推进全国文化中心建设”议案办理情况的报告。本市实体书店已超千家，并率先在全国实现农村地区文化设施全覆盖。未来，本市设立文化创新基金，同时加快完成老城整体保护规划编制。王宁介绍，本市已出台《北...,腾退;王宁;人大常委会;老城;北京;申遗,北京日报,2018/7/27 13:59,北京将加快完成老城整体保护规划编制
none,政务,http://new.qq.com/omn/20180724/20180724A10CYE.html,http://inews.gtimg.com/newsapp_ls/0/4516844014_197130/0,2018年7月24日，女子特战队员正在进行近身搏击科目训练。2018年7月24日，女子特战队员正在进行房间搜索科目训练。2018年7月24日，女子特战队员正在进行房间搜索科目训练。2018年7月24日，女子特战队员正在进行模拟街区搜索科目训练。2018年7月24日，女子特战队员正在进行模拟街区搜索科目训练。2018年7月24日，女子特战队员...,特战队员;武警,人民图片,2018/7/24 15:14,西藏武警：雪域霸王花
none,政务,http://new.qq.com/omn/20180724/20180724A178WM.html,http://inews.gtimg.com/newsapp_ls/0/4518196072_197130/0,美国政坛又热闹了！昨天，美国总统特朗普采取行动，报复对他持强硬态度的批评者，并威胁要撤销他们的安全许可——长安街知事App发现，这些人不是质疑俄罗斯干预了2016年美国大选，就是曾对特朗普是否适合担任总统提出了反问。根据白宫新闻发言人桑德斯的说法，特朗普正在设法撤销安全许可的，是前国家安全和情报高级官员，...,特朗普;布伦南;共和党;桑德斯;民主党;CIA,长安街知事,2018/7/24 16:48,白宫行动搅动轩然大波，特朗普又惹众怒！美媒：危险先例
none,政务,http://new.qq.com/omn/20180727/20180727A0YFWX.html,http://inews.gtimg.com/newsapp_ls/0/4561839352_870492/0,日前，一张“约架书”在网上广为流传：汤臣一品小区2位业主因私人恩怨，约定某月某日在他们小区内开展一场“徒手对决”，引起了广大网民的热议，也给该小区和居民带来了负面影响。正当众多网友准备围观约架结果时，近日，浦东警方通过侦查发现，这是一起故意传播谣言案件，嫌疑人邵某已被浦东警方依法刑事拘留。记者在网上...,汤臣一品;谣言;约架;侦查,上观新闻,2018/7/27 14:46,网传汤臣一品业主约架系谣言  上海警方：嫌疑人已被刑拘
none,政务,http://new.qq.com/omn/20180729/20180729A0B5FR.html,http://inews.gtimg.com/newsapp_ls/0/4585671542_870492/0,随后该摊贩躺在执法车车轮后，经劝说拒不离开、躺地不起，严重阻碍了执法人员的正常执法，中队长张某遂将其拽离。全文987字，阅读约需2分钟▲秦皇岛卢龙城管执法与商贩起冲突：被多人从车上拽下猛踹。新京报我们视频出品近日，网络爆料河北卢龙城管执法人员在执法过程中与一男子发生冲突，男子倒地后城管执法人员直接拖拽男...,摊贩;卢龙县;暴力抗法,新京报,2018/7/29 9:09,城管与摊贩发生过激行为 河北两“队长”被免职
none,政务,http://new.qq.com/omn/20180722/20180722A16TH9.html,http://inews.gtimg.com/newsapp_ls/0/4497201508_870492/0,记者 吴柳锋 实习生 方艺滢 摄影 柴枫桔 编导 柴枫桔 忻晓松被指贪污4万，15年前，祝士成被判刑3年6个月。曾任江苏扬州市湾头镇原纪委书记，背着“贪官”名号生活了15年，喊冤也喊了15年。“折腾了10多年，家人劝我算了，但没拿过就是没拿过，我不是贪官。”他说。近日，封面新闻记者来到江苏扬州，揭开了这起的陈年旧案。...,贪污;扬州;张阶平,封面新闻,2018/7/22 19:43,扬州一镇纪委书记被指贪污喊冤15年 法官：笔录曾被动手脚
none,政务,http://new.qq.com/omn/20180724/20180724A0R9G2.html,http://inews.gtimg.com/newsapp_ls/0/4514954718_870492/0,从中央气象台获悉，台风“安比”上午10时，已位于天津东丽区境内，尔后逐渐转向东北方向移动，预计将于今日夜间在内蒙古东南部地区变性为温带气旋。中央气象台继续发布台风蓝色预警和暴雨黄色预警。图片来源：中央气象台受其影响，京津冀等多地迎狂风暴雨。提醒大家携带雨具的同时多带一件干衣，以备淋湿更换。图片来源：庄...,台风;安比;中央气象台;预警信号;大暴雨;强降雨,中国气象报,2018/7/24 12:24,活久见：京津冀也下台风雨了？你没看错，ta还要上东北内蒙古
none,政务,http://new.qq.com/omn/20180727/20180727A0UZ8B.html,http://inews.gtimg.com/newsapp_ls/0/4561123491_870492/0,“辱母案”当事人于欢的母亲苏银霞。山东聊城苏银霞等人涉嫌非法吸收公众存款一案，2018年7月27日上午在山东聊城高唐县人民法院开庭审理。起诉书显示，该案被告单位及被告人分别为：山东源大工贸有限公司、于西明、于家乐、苏银霞、山东赛雅服饰有限公司、张振永、程笑、樊正安。上述被告人中的于西明、苏银霞、于家乐，分...,苏银霞;于欢;非法吸收公众存款,澎湃新闻,2018/7/27 13:46,于欢家人今日受审：一家三口及公司被控非法吸收存款两千多万
none,政务,http://new.qq.com/omn/20180725/20180725A1L7Z6.html,http://inews.gtimg.com/newsapp_ls/0/4535978774_870492/0,点击蓝字 △关注我们◆我国首份《中国义务教育质量监测报告》发布学生学业表现良好，综合应用能力相对薄弱学生心肺功能、速度素质达标率较高，但肥胖、近视和睡眠不足问题较为突出学生家庭作业时间过长，参加校外学业类辅导班比例较高，学习压力较大：四年级学生数学、语文单科平均每天作业时间在30分钟以上的比例分别...,四年级;综合应用能力;八年级;义务教育;语文,瞭望,2018/7/25 19:09,重磅｜关于我国教育的两份重要报告
none,政务,http://new.qq.com/omn/20180727/20180727A1PVP5.html,http://inews.gtimg.com/newsapp_ls/0/4566881074_870492/0,时隔1年，四川攀枝花市委书记再换人。27日消息，四川省委决定：贾瑞云同志任中共攀枝花市委委员、常委、书记，李建勤同志不再担任中共攀枝花市委书记、常委、委员职务。去年5月，在四川省纪委换届中，原任攀枝花市委书记张剡当选为四川省纪委副书记。去年6月，原任攀枝花市长的李建勤接替张剡，担任市委书记。任职仅一年时...,四川;攀枝花;省纪委;李建勤;工商管理,政事儿,2018/7/27 20:09,攀枝花书记再换人
